transaction_id,token_id,buyer_id,seller_id,quantity,starting_price,ending_price,total_amount_usdc,transaction_type,swap_api_reference,original_currency,status,reversal_reason,timestamp,on_chain_tx_hash,merkle_proof_hash
45078,77,75b702aa-b4d3-487a-a67b-1f8a2eff732a,5e218e5b-5320-4496-89cc-6d3a962ecaf2,37,1.070219,1.071047,39.613421,primary,,USD,completed,,2025-12-24,,
45079,77,b6ae7dac-e14e-4937-8d97-f93c3082cc0e,5e218e5b-5320-4496-89cc-6d3a962ecaf2,37,1.07107,1.071898,39.644908,primary,,USD,completed,,2025-08-21,,
45080,77,6ea11025-d8e4-4ade-a66d-4af19f1dbdb2,5e218e5b-5320-4496-89cc-6d3a962ecaf2,19,1.071921,1.072335,20.370432,primary,,USD,completed,,2025-01-15,,
45081,77,c121c37b-991c-400e-82d1-1dd0f15e5e1b,5e218e5b-5320-4496-89cc-6d3a962ecaf2,27,1.072358,1.072956,28.961739,primary,,USD,completed,,2025-04-08,,
45082,77,4037aac0-e1c3-4d8d-bfa8-a5ed6bd97025,5e218e5b-5320-4496-89cc-6d3a962ecaf2,16,1.072979,1.073324,17.170424,primary,,USD,completed,,2025-07-12,,
45083,77,88f98963-92ff-4dbb-937b-aa4b4735ea40,5e218e5b-5320-4496-89cc-6d3a962ecaf2,44,1.073347,1.074336,47.249026,primary,,USD,completed,,2025-12-31,,
45084,77,71c5341d-4783-4fbe-97f6-82503be2f439,5e218e5b-5320-4496-89cc-6d3a962ecaf2,2,1.074359,1.074382,2.148741,primary,,USD,completed,,2025-01-08,,
45085,77,863bde07-16e7-40ad-bf97-0ecaf14bcac0,5e218e5b-5320-4496-89cc-6d3a962ecaf2,22,1.074405,1.074888,23.642223,primary,,USD,completed,,2025-04-07,,
45086,77,bc0015d0-08bd-460e-9e18-d3e105e852cc,5e218e5b-5320-4496-89cc-6d3a962ecaf2,36,1.074911,1.075716,38.711286,primary,,USD,completed,,2025-05-24,,
45087,77,6585cc5d-7a8a-47eb-97ba-0d7026ddec53,5e218e5b-5320-4496-89cc-6d3a962ecaf2,46,1.075739,1.076774,49.507799,primary,,USD,completed,,2025-08-22,,
45088,77,8c8e969f-f1b9-4ac8-b971-1306dbc9fa58,5e218e5b-5320-4496-89cc-6d3a962ecaf2,13,1.076797,1.077073,14.000155,primary,,USD,completed,,2025-03-09,,
45089,77,a9495d5a-74c7-44cb-8004-06eaaa315edb,5e218e5b-5320-4496-89cc-6d3a962ecaf2,1,1.077096,1.077096,1.077096,primary,,USD,completed,,2025-08-08,,
45090,77,9beaffe9-180d-4713-84f1-8dd4b2d416ec,5e218e5b-5320-4496-89cc-6d3a962ecaf2,11,1.077119,1.077349,11.849574,primary,,USD,completed,,2025-02-09,,
45091,77,2cb213c6-77c1-4a91-8802-651de3bfa964,5e218e5b-5320-4496-89cc-6d3a962ecaf2,50,1.077372,1.078499,53.896775,primary,,USD,completed,,2025-12-29,,
45092,77,0ca43989-9c8c-4276-8d6a-fb3ecf7c8fe3,5e218e5b-5320-4496-89cc-6d3a962ecaf2,29,1.078522,1.079166,31.286476,primary,,USD,completed,,2025-10-06,,
45093,77,2ea7ba60-4f40-4e4a-912a-743e9d8b9c7b,5e218e5b-5320-4496-89cc-6d3a962ecaf2,18,1.079189,1.07958,19.428921,primary,,USD,completed,,2025-05-17,,
45094,77,c7d6bda1-6c1e-41da-93ff-efcf7eca4913,5e218e5b-5320-4496-89cc-6d3a962ecaf2,15,1.079603,1.079925,16.19646,primary,,USD,completed,,2025-09-07,,
45095,77,27f0e402-39a0-42f1-9a78-b9241acfbf16,5e218e5b-5320-4496-89cc-6d3a962ecaf2,5,1.079948,1.0800400000000001,5.39997,primary,,USD,completed,,2025-05-07,,
45096,77,98b35e67-1b76-4c8f-93c6-5e03ca6771bb,5e218e5b-5320-4496-89cc-6d3a962ecaf2,10,1.080063,1.08027,10.801665,primary,,USD,completed,,2025-05-01,,
45097,77,ea7ada74-3fa1-466b-9d00-355be18bb7f2,5e218e5b-5320-4496-89cc-6d3a962ecaf2,31,1.080293,1.080983,33.499778,primary,,USD,completed,,2025-06-11,,
45098,77,b53e1acb-d116-4f91-981a-2158226ddc6a,5e218e5b-5320-4496-89cc-6d3a962ecaf2,23,1.081006,1.081512,24.868957,primary,,USD,completed,,2025-07-29,,
45099,77,74df17ea-013c-44c4-9687-9c49ac33ab09,5e218e5b-5320-4496-89cc-6d3a962ecaf2,34,1.081535,1.082294,36.785093,primary,,USD,completed,,2025-06-27,,
45100,77,8177dfe4-2e3c-4a44-8b19-116832a68366,5e218e5b-5320-4496-89cc-6d3a962ecaf2,39,1.082317,1.083191,42.227406,primary,,USD,completed,,2025-05-30,,
45101,77,8b9950b5-c94c-4a04-b162-f9459afe3c0d,5e218e5b-5320-4496-89cc-6d3a962ecaf2,18,1.083214,1.083605,19.501371,primary,,USD,completed,,2025-11-01,,
45102,77,d35c04b8-407d-484f-ae7f-ef00ce1ded0c,5e218e5b-5320-4496-89cc-6d3a962ecaf2,19,1.083628,1.084042,20.592865,primary,,USD,completed,,2025-08-03,,
45103,77,17f2faec-b884-4ba2-8288-8779f99db580,5e218e5b-5320-4496-89cc-6d3a962ecaf2,21,1.084065,1.084525,22.770195,primary,,USD,completed,,2025-07-28,,
45104,77,06c79ec3-3583-4e1c-b989-57863398ce55,5e218e5b-5320-4496-89cc-6d3a962ecaf2,7,1.084548,1.084686,7.592319,primary,,USD,completed,,2025-08-01,,
45105,77,3b750aec-46b3-4038-a073-b1d55126484b,5e218e5b-5320-4496-89cc-6d3a962ecaf2,2,1.084709,1.084732,2.169441,primary,,USD,completed,,2025-11-05,,
45106,77,6ef73c42-367a-4925-85a0-14dfdea78687,5e218e5b-5320-4496-89cc-6d3a962ecaf2,23,1.084755,1.085261,24.955184,primary,,USD,completed,,2025-10-04,,
45107,77,66b4574d-9c6a-438f-96f4-86ba6db24b4b,5e218e5b-5320-4496-89cc-6d3a962ecaf2,7,1.085284,1.085422,7.597471,primary,,USD,completed,,2025-06-13,,
45108,77,879a9fdb-856c-4c70-b299-614cf8b269f1,5e218e5b-5320-4496-89cc-6d3a962ecaf2,11,1.085445,1.085675,11.94116,primary,,USD,completed,,2025-05-07,,
45109,77,ae3bc5de-13e6-4ced-a5c1-a83946255f97,5e218e5b-5320-4496-89cc-6d3a962ecaf2,29,1.085698,1.086342,31.49458,primary,,USD,completed,,2025-02-22,,
45110,77,9420a2a7-5443-4eaf-95f5-b78a7a366c83,5e218e5b-5320-4496-89cc-6d3a962ecaf2,45,1.086365,1.087377,48.909195,primary,,USD,completed,,2025-04-02,,
45111,77,b715f76b-9189-43c8-ba88-127f99e64d80,5e218e5b-5320-4496-89cc-6d3a962ecaf2,5,1.0874,1.087492,5.43723,primary,,USD,completed,,2025-12-08,,
45112,77,06af44bc-d7c1-49b3-8c76-9b8e158bc7a4,5e218e5b-5320-4496-89cc-6d3a962ecaf2,49,1.087515,1.088619,53.315283,primary,,USD,completed,,2025-04-23,,
45113,77,f38c47ea-0e89-4e1b-b7e1-176bcb81bfc3,5e218e5b-5320-4496-89cc-6d3a962ecaf2,22,1.088642,1.089125,23.955437,primary,,USD,completed,,2025-07-04,,
45114,77,bfb41dbb-d59b-41be-9cf5-a23dadbe7bb1,5e218e5b-5320-4496-89cc-6d3a962ecaf2,42,1.089148,1.090091,45.764019,primary,,USD,completed,,2025-06-22,,
45115,77,f1a6c82c-9006-4ce0-a97c-fb4ac0e8810c,5e218e5b-5320-4496-89cc-6d3a962ecaf2,50,1.090114,1.091241,54.533875,primary,,USD,completed,,2025-10-07,,
45116,77,99cbdec8-6181-4559-b63c-57e2f661a876,5e218e5b-5320-4496-89cc-6d3a962ecaf2,17,1.091264,1.091632,18.554616,primary,,USD,completed,,2025-06-29,,
45117,77,22faadae-e5e8-4ac1-bb98-ddef41e267f0,5e218e5b-5320-4496-89cc-6d3a962ecaf2,27,1.091655,1.092253,29.482758,primary,,USD,completed,,2025-05-14,,
45118,77,734fb4df-19e1-44c2-8b7e-0d68cd4539a6,5e218e5b-5320-4496-89cc-6d3a962ecaf2,40,1.092276,1.093173,43.70898,primary,,USD,completed,,2025-07-01,,
45119,77,c16c1703-3662-4512-bfc3-696e66686fe6,5e218e5b-5320-4496-89cc-6d3a962ecaf2,5,1.093196,1.093288,5.46621,primary,,USD,completed,,2025-11-15,,
45120,77,c7d6bda1-6c1e-41da-93ff-efcf7eca4913,5e218e5b-5320-4496-89cc-6d3a962ecaf2,24,1.093311,1.09384,26.245812,primary,,USD,completed,,2025-06-01,,
45121,77,c209a61e-33fa-47b5-b14e-5870322ab9b6,5e218e5b-5320-4496-89cc-6d3a962ecaf2,4,1.093863,1.093932,4.37559,primary,,USD,completed,,2025-05-22,,
45122,77,35a222b3-0fe6-42dd-bc0e-87a03f43ff8c,5e218e5b-5320-4496-89cc-6d3a962ecaf2,34,1.093955,1.094714,37.207373,primary,,USD,completed,,2025-04-19,,
45123,77,9fd92a6c-38d6-4de0-a546-d38f01a14660,5e218e5b-5320-4496-89cc-6d3a962ecaf2,28,1.094737,1.095358,30.66133,primary,,USD,completed,,2025-08-29,,
45124,77,28d69386-c643-4328-8bb4-1dcc091de152,5e218e5b-5320-4496-89cc-6d3a962ecaf2,6,1.095381,1.095496,6.572631,primary,,USD,completed,,2025-03-30,,
45125,77,9e2cce23-6b48-4485-9044-7ddfb2885bfc,5e218e5b-5320-4496-89cc-6d3a962ecaf2,31,1.095519,1.096209,33.971784,primary,,USD,completed,,2025-01-16,,
45126,77,b64a3902-94a5-4933-8218-36a8ac89fa4c,5e218e5b-5320-4496-89cc-6d3a962ecaf2,30,1.096232,1.096899,32.896965,primary,,USD,completed,,2025-08-28,,
45127,77,2dfc5e92-68d9-42c6-8d58-335231ab40f8,5e218e5b-5320-4496-89cc-6d3a962ecaf2,33,1.096922,1.097658,36.21057,primary,,USD,completed,,2025-10-05,,
45128,77,2dfc5e92-68d9-42c6-8d58-335231ab40f8,5e218e5b-5320-4496-89cc-6d3a962ecaf2,36,1.097681,1.098486,39.531006,primary,,USD,completed,,2025-09-16,,
45129,77,24a01e0b-fd20-42c3-9d91-c49066b12174,5e218e5b-5320-4496-89cc-6d3a962ecaf2,8,1.098509,1.09867,8.788716,primary,,USD,completed,,2025-03-06,,
45130,77,3f881219-c6f9-4bcc-b8a6-13e213121639,5e218e5b-5320-4496-89cc-6d3a962ecaf2,44,1.098693,1.099682,48.36425,primary,,USD,completed,,2025-01-05,,
45131,77,bce754f8-5401-49db-8a37-e5b81b68bd66,5e218e5b-5320-4496-89cc-6d3a962ecaf2,25,1.099705,1.100257,27.499525,primary,,USD,completed,,2025-02-10,,
45132,77,5d11bf50-31c9-47b6-8728-2e71955f9d9e,5e218e5b-5320-4496-89cc-6d3a962ecaf2,45,1.10028,1.101292,49.53537,primary,,USD,completed,,2025-02-11,,
45133,77,7cc84e10-35d8-48ab-966f-e5dd52d4b7ad,5e218e5b-5320-4496-89cc-6d3a962ecaf2,32,1.101315,1.102028,35.253488,primary,,USD,completed,,2025-04-02,,
45134,77,8d8eaa21-c981-47e6-85bd-b1f3ac11cc78,5e218e5b-5320-4496-89cc-6d3a962ecaf2,46,1.102051,1.103086,50.718151,primary,,USD,completed,,2025-11-03,,
45135,77,acdb0a7d-ea7f-42af-8843-447f1f872136,5e218e5b-5320-4496-89cc-6d3a962ecaf2,14,1.103109,1.103408,15.445619,primary,,USD,completed,,2025-03-03,,
45136,77,2fbca16e-a245-49f3-add0-3282cb30d202,5e218e5b-5320-4496-89cc-6d3a962ecaf2,1,1.103431,1.103431,1.103431,primary,,USD,completed,,2025-07-20,,
45137,77,c7d4541d-3a66-4ff0-a27d-a3020cceb23f,5e218e5b-5320-4496-89cc-6d3a962ecaf2,39,1.103454,1.104328,43.051749,primary,,USD,completed,,2025-07-02,,
45138,77,7eea6a98-c7ec-46cb-b012-9f84a1467c66,5e218e5b-5320-4496-89cc-6d3a962ecaf2,31,1.104351,1.105041,34.245576,primary,,USD,completed,,2025-10-25,,
45139,77,403beef7-1d4c-49aa-a3b0-5460db711a54,5e218e5b-5320-4496-89cc-6d3a962ecaf2,2,1.105064,1.105087,2.210151,primary,,USD,completed,,2025-03-12,,
45140,77,2c59873e-778b-4258-b152-cd8a08e4b402,5e218e5b-5320-4496-89cc-6d3a962ecaf2,23,1.10511,1.105616,25.423349,primary,,USD,completed,,2025-07-22,,
45141,77,2ee132d8-a936-4247-ab42-ec18b700d071,5e218e5b-5320-4496-89cc-6d3a962ecaf2,48,1.105639,1.10672,53.096616,primary,,USD,completed,,2025-09-06,,
45142,77,39a235ab-c5a0-4a0a-9067-39cbe8531e75,5e218e5b-5320-4496-89cc-6d3a962ecaf2,7,1.106743,1.106881,7.747684,primary,,USD,completed,,2025-01-09,,
45143,77,8985be17-ba7e-4f43-8c33-30c55fca2d82,5e218e5b-5320-4496-89cc-6d3a962ecaf2,28,1.106904,1.107525,31.002006,primary,,USD,completed,,2025-12-21,,
45144,77,f6c41097-efe3-427f-b95e-faf10912c647,5e218e5b-5320-4496-89cc-6d3a962ecaf2,27,1.107548,1.108146,29.911869,primary,,USD,completed,,2025-01-05,,
45145,77,73500680-3e99-41ce-bdc0-9d046983d395,5e218e5b-5320-4496-89cc-6d3a962ecaf2,46,1.108169,1.109204,50.999579,primary,,USD,completed,,2025-05-19,,
45146,77,14e143ec-c1f7-4c3b-a7ef-4e2fbcd1511e,5e218e5b-5320-4496-89cc-6d3a962ecaf2,31,1.109227,1.109917,34.396732,primary,,USD,completed,,2025-02-04,,
45147,77,13ce69d5-b5e9-4752-9b5c-a514b494b88b,5e218e5b-5320-4496-89cc-6d3a962ecaf2,31,1.10994,1.11063,34.418835,primary,,USD,completed,,2025-02-23,,
45148,77,7ea14aeb-2419-4c1b-b1f9-f228ef673906,5e218e5b-5320-4496-89cc-6d3a962ecaf2,20,1.110653,1.11109,22.21743,primary,,USD,completed,,2025-04-05,,
45149,77,ea7ada74-3fa1-466b-9d00-355be18bb7f2,5e218e5b-5320-4496-89cc-6d3a962ecaf2,23,1.111113,1.111619,25.561418,primary,,USD,completed,,2025-04-21,,
45150,77,dac15c91-094e-40bc-a65f-5fd68dfce960,5e218e5b-5320-4496-89cc-6d3a962ecaf2,13,1.111642,1.111918,14.45314,primary,,USD,completed,,2025-08-31,,
45151,77,26dea3f3-184e-40c9-bb51-b17d5d495965,5e218e5b-5320-4496-89cc-6d3a962ecaf2,45,1.111941,1.112953,50.060115,primary,,USD,completed,,2025-03-21,,
45152,77,34dfecb9-1dab-489c-812f-8a726c991dcb,5e218e5b-5320-4496-89cc-6d3a962ecaf2,33,1.112976,1.113712,36.740352,primary,,USD,completed,,2025-02-21,,
45153,77,731ef6ee-a9e7-4e9d-8455-aa7ba16282a0,5e218e5b-5320-4496-89cc-6d3a962ecaf2,50,1.113735,1.114862,55.714925,primary,,USD,completed,,2025-01-27,,
45154,77,3cc4ca7b-6db8-4bd3-858c-2284c714a32b,5e218e5b-5320-4496-89cc-6d3a962ecaf2,2,1.114885,1.114908,2.229793,primary,,USD,completed,,2025-11-14,,
45155,77,3dfb2b84-d26c-4321-883c-a169637ad14e,5e218e5b-5320-4496-89cc-6d3a962ecaf2,22,1.114931,1.115414,24.533795,primary,,USD,completed,,2025-08-05,,
45156,77,d588fa04-951d-45b8-9bc8-7e6b5fe02035,5e218e5b-5320-4496-89cc-6d3a962ecaf2,11,1.115437,1.115667,12.271072,primary,,USD,completed,,2025-10-29,,
45157,77,f7e1d4b3-2464-4064-8209-ec0c01c894a6,5e218e5b-5320-4496-89cc-6d3a962ecaf2,17,1.11569,1.116058,18.969858,primary,,USD,completed,,2025-03-26,,
45158,77,4af70f57-6342-4e03-af9d-96542ac34ac4,5e218e5b-5320-4496-89cc-6d3a962ecaf2,7,1.116081,1.116219,7.81305,primary,,USD,completed,,2025-01-18,,
45159,77,3b750aec-46b3-4038-a073-b1d55126484b,5e218e5b-5320-4496-89cc-6d3a962ecaf2,46,1.116242,1.117277,51.370937,primary,,USD,completed,,2025-04-03,,
45160,77,ca215d86-6a06-472d-8623-43c252efbee5,5e218e5b-5320-4496-89cc-6d3a962ecaf2,7,1.1173,1.117438,7.821583,primary,,USD,completed,,2025-11-14,,
45161,77,aff2d311-8929-417b-a247-436719318ae8,5e218e5b-5320-4496-89cc-6d3a962ecaf2,32,1.117461,1.118174,35.77016,primary,,USD,completed,,2025-03-09,,
45162,77,ca38b4ae-7020-4a3e-8ffb-0c39dfd41c09,5e218e5b-5320-4496-89cc-6d3a962ecaf2,38,1.118197,1.119048,42.507655,primary,,USD,completed,,2025-05-18,,
45163,77,b82194b0-d471-45b4-8558-21bd007b69fb,5e218e5b-5320-4496-89cc-6d3a962ecaf2,32,1.119071,1.119784,35.82168,primary,,USD,completed,,2025-12-24,,
45164,77,aefb607a-78ab-47c4-afd4-dec5461b7c53,5e218e5b-5320-4496-89cc-6d3a962ecaf2,1,1.119807,1.119807,1.119807,primary,,USD,completed,,2025-02-02,,
45165,77,d51f0601-a428-447b-bab9-df79cac11165,5e218e5b-5320-4496-89cc-6d3a962ecaf2,25,1.11983,1.120382,28.00265,primary,,USD,completed,,2025-03-04,,
45166,77,104feac7-9e96-4d08-97fb-1d158ca1ee94,5e218e5b-5320-4496-89cc-6d3a962ecaf2,22,1.120405,1.120888,24.654223,primary,,USD,completed,,2025-03-10,,
45167,77,73adfc46-8204-4bad-9d20-546407ef6fad,5e218e5b-5320-4496-89cc-6d3a962ecaf2,27,1.120911,1.121509,30.27267,primary,,USD,completed,,2025-10-03,,
45168,77,ba93d798-8368-4c96-982e-fa8638d5e512,5e218e5b-5320-4496-89cc-6d3a962ecaf2,48,1.121532,1.122613,53.85948,primary,,USD,completed,,2025-04-23,,
45169,77,ca9e950c-4ec3-4f7c-9b88-bebabba35758,5e218e5b-5320-4496-89cc-6d3a962ecaf2,2,1.122636,1.122659,2.245295,primary,,USD,completed,,2025-05-17,,
45170,77,96d221d3-4a6b-4e51-8a26-37af0bb814d3,5e218e5b-5320-4496-89cc-6d3a962ecaf2,1,1.122682,1.122682,1.122682,primary,,USD,completed,,2025-07-25,,
45171,77,abe8da2f-0faf-40e2-be41-5c848f9b0761,5e218e5b-5320-4496-89cc-6d3a962ecaf2,50,1.122705,1.123832,56.163425,primary,,USD,completed,,2025-10-20,,
45172,77,4d2dd641-2b32-432a-9b8e-330e9472651c,5e218e5b-5320-4496-89cc-6d3a962ecaf2,26,1.123855,1.12443,29.227705,primary,,USD,completed,,2025-11-19,,
45173,77,46ba583f-0215-46d8-841f-6f755365c4ab,5e218e5b-5320-4496-89cc-6d3a962ecaf2,26,1.124453,1.125028,29.243253,primary,,USD,completed,,2025-05-23,,
45174,77,cb42e00a-1779-435b-b236-a2939d8aa828,5e218e5b-5320-4496-89cc-6d3a962ecaf2,5,1.125051,1.125143,5.625485,primary,,USD,completed,,2025-05-24,,
45175,77,8ef2f6c8-b9ee-418e-b4d3-06db0ad6ba99,5e218e5b-5320-4496-89cc-6d3a962ecaf2,33,1.125166,1.125902,37.142622,primary,,USD,completed,,2025-09-11,,
45176,77,91ef7b9c-2b2c-4f81-a983-d28f5b966665,5e218e5b-5320-4496-89cc-6d3a962ecaf2,22,1.125925,1.126408,24.775663,primary,,USD,completed,,2025-10-29,,
45177,77,ad739ff7-bbc4-4f2a-ae3f-c3e796b5a269,5e218e5b-5320-4496-89cc-6d3a962ecaf2,5,1.126431,1.126523,5.632385,primary,,USD,completed,,2025-05-23,,
45178,77,88f41259-2a08-4438-bccf-37e80bebcd58,5e218e5b-5320-4496-89cc-6d3a962ecaf2,28,1.126546,1.127167,31.551982,primary,,USD,completed,,2025-01-26,,
45179,77,1a895337-97c7-4675-af5f-1eee57a6c19c,5e218e5b-5320-4496-89cc-6d3a962ecaf2,23,1.12719,1.127696,25.931189,primary,,USD,completed,,2025-07-21,,
45180,77,c7200299-9683-4c4f-ab7f-34cec28aac6f,5e218e5b-5320-4496-89cc-6d3a962ecaf2,8,1.127719,1.12788,9.022396,primary,,USD,completed,,2025-03-17,,
45181,77,808eafa5-3692-404a-b36f-16327a6f0ba8,5e218e5b-5320-4496-89cc-6d3a962ecaf2,1,1.127903,1.127903,1.127903,primary,,USD,completed,,2025-10-14,,
45182,77,265a29a8-87d6-42f7-92f7-187096c6f492,5e218e5b-5320-4496-89cc-6d3a962ecaf2,21,1.127926,1.128386,23.691276,primary,,USD,completed,,2025-03-06,,
45183,77,6e31a40c-9908-40ef-a2cb-540f60dee73b,5e218e5b-5320-4496-89cc-6d3a962ecaf2,35,1.128409,1.129191,39.508,primary,,USD,completed,,2025-01-27,,
45184,77,4ed1fa87-eccc-45bd-ba56-c33054de7259,5e218e5b-5320-4496-89cc-6d3a962ecaf2,17,1.129214,1.129582,19.199766,primary,,USD,completed,,2025-02-03,,
45185,77,af580bc3-11f2-4d9d-a288-63329b201143,5e218e5b-5320-4496-89cc-6d3a962ecaf2,39,1.129605,1.130479,44.071638,primary,,USD,completed,,2025-02-02,,
45186,77,f944f63c-454f-4461-a50d-35d55aa2244c,5e218e5b-5320-4496-89cc-6d3a962ecaf2,14,1.130502,1.130801,15.829121,primary,,USD,completed,,2025-07-16,,
45187,77,04e45f10-8976-4b3f-8ceb-097e573d8cde,5e218e5b-5320-4496-89cc-6d3a962ecaf2,5,1.130824,1.130916,5.65435,primary,,USD,completed,,2025-04-03,,
45188,77,ea9ba331-86d4-4623-b876-ced4e6ece127,5e218e5b-5320-4496-89cc-6d3a962ecaf2,21,1.130939,1.131399,23.754549,primary,,USD,completed,,2025-10-17,,
45189,77,898208a3-1354-4dc9-b286-1fb26368e49d,5e218e5b-5320-4496-89cc-6d3a962ecaf2,50,1.131422,1.132549,56.599275,primary,,USD,completed,,2025-04-27,,
45190,77,d037d9ab-8c08-4971-a027-55ff4cd95904,5e218e5b-5320-4496-89cc-6d3a962ecaf2,23,1.132572,1.133078,26.054975,primary,,USD,completed,,2025-06-01,,
45191,77,d65b583b-90a0-41b2-aad9-7ae241cada46,5e218e5b-5320-4496-89cc-6d3a962ecaf2,27,1.133101,1.133699,30.6018,primary,,USD,completed,,2025-02-24,,
45192,77,b7969270-a9d7-4a7f-883b-11102230f18a,5e218e5b-5320-4496-89cc-6d3a962ecaf2,30,1.133722,1.134389,34.021665,primary,,USD,completed,,2025-10-08,,
45193,77,0a077dfa-6d54-4046-9d7a-2a1d2baf7663,5e218e5b-5320-4496-89cc-6d3a962ecaf2,49,1.134412,1.135516,55.613236,primary,,USD,completed,,2025-01-20,,
45194,77,8cb48343-ae6e-43ff-8da1-2118d3950196,5e218e5b-5320-4496-89cc-6d3a962ecaf2,26,1.135539,1.136114,29.531489,primary,,USD,completed,,2025-11-03,,
45195,77,c4ddc366-487d-44c9-8542-82bfb165a980,5e218e5b-5320-4496-89cc-6d3a962ecaf2,33,1.136137,1.136873,37.504665,primary,,USD,completed,,2025-07-08,,
45196,77,f457ea24-cd25-453b-8a35-13ca2d63cbfa,5e218e5b-5320-4496-89cc-6d3a962ecaf2,20,1.136896,1.137333,22.74229,primary,,USD,completed,,2025-01-07,,
45197,77,9ff9efd5-3a46-4594-b664-3e91c5ea8703,5e218e5b-5320-4496-89cc-6d3a962ecaf2,35,1.137356,1.138138,39.821145,primary,,USD,completed,,2025-11-17,,
45198,77,49f5e61f-6873-4b43-b1ef-8578a6fed69f,5e218e5b-5320-4496-89cc-6d3a962ecaf2,26,1.138161,1.138736,29.599661,primary,,USD,completed,,2025-06-28,,
45199,77,2020c25f-8795-4193-be30-7d2c4e25fc59,5e218e5b-5320-4496-89cc-6d3a962ecaf2,50,1.138759,1.139886,56.966125,primary,,USD,completed,,2025-03-30,,
45200,77,69ed0c20-74b7-4e53-b82b-329028051e43,5e218e5b-5320-4496-89cc-6d3a962ecaf2,1,1.139909,1.139909,1.139909,primary,,USD,completed,,2025-06-27,,
45201,77,9bda5a78-b5ea-4cee-b55b-1532f1a628ba,5e218e5b-5320-4496-89cc-6d3a962ecaf2,16,1.139932,1.140277,18.241672,primary,,USD,completed,,2025-09-02,,
45202,77,7907936b-67df-4caa-a67a-c093a76157fa,5e218e5b-5320-4496-89cc-6d3a962ecaf2,10,1.1403,1.140507,11.404035,primary,,USD,completed,,2025-02-20,,
45203,77,1dddc04e-91b0-4015-b019-381cafaf8338,5e218e5b-5320-4496-89cc-6d3a962ecaf2,24,1.14053,1.141059,27.379068,primary,,USD,completed,,2025-09-04,,
45204,77,47963151-5e62-4601-92ee-2690c42ec2b2,5e218e5b-5320-4496-89cc-6d3a962ecaf2,9,1.141082,1.141266,10.270566,primary,,USD,completed,,2025-01-22,,
45205,77,0f473351-fa33-43ab-974a-49b14eb439cd,5e218e5b-5320-4496-89cc-6d3a962ecaf2,8,1.141289,1.14145,9.130956,primary,,USD,completed,,2025-01-18,,
45206,77,1e352f6e-9d07-4e39-a17b-85d4a968e9a9,5e218e5b-5320-4496-89cc-6d3a962ecaf2,24,1.141473,1.142002,27.4017,primary,,USD,completed,,2025-02-26,,
45207,77,65d27106-32d6-4b8f-b38a-0a46d37f72bc,5e218e5b-5320-4496-89cc-6d3a962ecaf2,23,1.142025,1.142531,26.272394,primary,,USD,completed,,2025-03-22,,
45208,77,3d056017-cf8c-4b04-bbd9-361c9afecd51,5e218e5b-5320-4496-89cc-6d3a962ecaf2,8,1.142554,1.142715,9.141076,primary,,USD,completed,,2025-12-16,,
45209,77,ead15ad6-cb54-4f3a-a631-dec08e6d0a39,5e218e5b-5320-4496-89cc-6d3a962ecaf2,4,1.142738,1.142807,4.57109,primary,,USD,completed,,2025-12-22,,
45210,77,ba9f4205-f817-4d93-90f6-46be1a659345,5e218e5b-5320-4496-89cc-6d3a962ecaf2,37,1.14283,1.143658,42.300028,primary,,USD,completed,,2025-11-15,,
45211,77,ba5308c6-6405-4abd-b541-081ec13bcb77,5e218e5b-5320-4496-89cc-6d3a962ecaf2,18,1.143681,1.144072,20.589777,primary,,USD,completed,,2025-11-19,,
45212,77,e269dd5a-7b07-4f9a-a29f-6e79d2c8abd8,5e218e5b-5320-4496-89cc-6d3a962ecaf2,10,1.144095,1.144302,11.441985,primary,,USD,completed,,2025-06-12,,
45213,77,c10ebce3-f271-4cbb-8027-870db2a6b7a4,5e218e5b-5320-4496-89cc-6d3a962ecaf2,14,1.144325,1.144624,16.022643,primary,,USD,completed,,2025-06-09,,
45214,77,6e48bf60-f909-4e5c-a517-3d60fe9b1ad6,5e218e5b-5320-4496-89cc-6d3a962ecaf2,33,1.144647,1.145383,37.785495,primary,,USD,completed,,2025-04-14,,
45215,77,1cbefe4b-0392-46dc-a48c-f6a8673511e5,5e218e5b-5320-4496-89cc-6d3a962ecaf2,25,1.145406,1.145958,28.64205,primary,,USD,completed,,2025-12-24,,
45216,77,5f9f6904-837f-4bb1-af9f-697dacf3498e,5e218e5b-5320-4496-89cc-6d3a962ecaf2,21,1.145981,1.146441,24.070431,primary,,USD,completed,,2025-06-03,,
45217,77,4792f502-3873-4967-9f02-883d846c9558,5e218e5b-5320-4496-89cc-6d3a962ecaf2,6,1.146464,1.146579,6.879129,primary,,USD,completed,,2025-11-06,,
45218,77,38ad26b6-4111-47ef-8b07-2568328e8250,5e218e5b-5320-4496-89cc-6d3a962ecaf2,40,1.146602,1.147499,45.88202,primary,,USD,completed,,2025-08-16,,
45219,77,1cda56e7-eb9f-47ac-9468-8a6eca208553,5e218e5b-5320-4496-89cc-6d3a962ecaf2,38,1.147522,1.148373,43.622005,primary,,USD,completed,,2025-08-09,,
45220,77,b7480d2f-2fd6-4c2e-841d-1243d68f86b8,5e218e5b-5320-4496-89cc-6d3a962ecaf2,37,1.148396,1.149224,42.50597,primary,,USD,completed,,2025-05-02,,
